232.775070679667 397.906103725927
184.455637914142 315.308782759217
156.773058665442 267.988134470841
132.500135676593 226.495958421527
226.391877245500 386.994661958119
143.552029030085 245.388083812111
118.550978176965 202.651244746948
122.232008484374 208.943604246792
202.760859588418 346.599759980201
111.941137621754 191.352372002999
246.603162631833 421.543867746723
129.509098970089 221.383075162545
107.94525672719 184.521806371265
198.304657694683 338.982320845612
135.727914501694 232.013529062726
94.4591363841898 161.468609203743
158.766336153939 271.395446416990
162.587640885100 277.927591256582
263.627295603453 450.644949749493
237.026954336328 405.174280916801
237.997120187848 406.832684081791
150.000704229812 256.4114602219
191.790938418373 327.847757980125
230.772946291772 394.483668874824
268.410310126651 458.82104295154
117.288540021881 200.493230806634
249.089363362980 425.793783526461
187.17195311138 319.952056600649
111.322526749471 190.294917520464
242.432599501021 414.414700001745
244.967413547244 418.747715465374
243.757504494919 416.67949486311
259.600089812706 443.760837286678
275.430230338428 470.820906561415
128.751828419000 220.088595588035
202.090326745691 345.453549992634
182.734970139443 312.367470323834
297.764861308335 508.99976292023
116.998010099425 199.996598460556
147.407204294599 251.978126999314
183.295212974270 313.325150383367
134.723702900638 230.296928035279
188.612079648549 322.413811365041
204.121784263820 348.926126946702
159.290613492271 272.291646995335
204.710291178042 349.932121671866
236.634322487448 404.503115363159
193.101210914948 330.087540025552
206.965677990023 353.787483743629
185.156776585337 316.507310402286
99.271017721156 169.694047386591
61.5055703579302 105.137727107573
72.2759083606916 123.548561300328
182.339137609783 311.690833520996
98.3735698494282 168.159948460561
134.813123888930 230.449784425521
102.004812410041 174.367200700925
83.2022400750117 142.226051410276
71.7518140065526 122.652673515474
201.724362472798 344.827970038971
159.985285453451 273.479120433249
281.494704007108 481.187528217278
299.377475321334 511.756368070656
239.450286634608 409.316729289928
195.267923123780 333.791321579110
190.245492426289 325.205969959469
195.05388385199 333.425442482034
242.593956408003 414.690523774364
135.079901468842 230.905814476653
161.396954439384 275.892229810913
104.134415101566 178.007547182163
285.373017313544 487.817123612896
318.657829731058 544.714238856509
287.399427785496 491.2810731376
46.7960149108025 79.9931878817138
100.028831845867 170.989456146781
212.189879875894 362.717743377596
100.306351061273 171.463847967987
303.214763024678 518.315834230218
270.030333460104 461.590313607015
283.723012387487 484.996602371772
56.2930716700982 96.2274729403388
281.785208093175 481.68411639859
40.872317716273 69.8672097714069
238.96596908213 408.488836037829
107.247008424944 183.328219529819
251.230371302017 429.453626157294
265.798260587999 454.356001005127
198.555490512101 339.41109489248
304.140941407773 519.899045141492
199.274359534987 340.639930829037
33.2957382114765 56.9157918144897
159.894318040390 273.323620581863
115.894032129232 198.109456631166
296.18148509459 506.293136913829
267.772867993815 457.731398280026
133.134537290669 227.580405625075
119.876645085786 204.917342026984
61.5615725071662 105.233457277207
299.519416649436 511.999002819548
71.5956182658173 122.385672249260
166.194137081834 284.092542020228
213.089074301681 364.254827866121
38.9097764297456 66.5124383414455
226.221309251242 386.703092737166
270.957549403700 463.175298125984
187.199919365462 319.999862163182
292.217118377170 499.516441670376
237.095776211571 405.291925147984
213.007884707107 364.11604223437
142.633786964663 243.818439255834
322.681489703598 551.592290091621
252.910047305040 432.324867188103
187.086951658256 319.806754971377
128.640925139329 219.899017332186
91.5541756726545 156.5028643977
251.039976987323 429.128165790295
149.947092292791 256.319815885113
310.261402457273 530.361371721834
274.63393733407 469.459721938581
301.612117224549 515.576268759913
101.801814055810 174.020194967197
93.9993555073737 160.682658986964
172.227198403516 294.405467356438
190.355657520818 325.394286360373
221.626810500796 378.84924871931
128.482240099636 219.627760854079
272.368073253830 465.586450006548
313.035633636999 535.103647242734
129.528160434572 221.415658862516
114.680342709784 196.034773862879
216.554579281748 370.178768002988
125.066203028515 213.788381245325
114.218729976856 195.245692268130
267.298075960719 456.91978796704
200.723295602703 343.116744620005
283.603198546414 484.791792387033
276.556542867390 472.746227123744
122.164957737717 208.828987585842
289.742067127614 495.285584833529
201.297649433994 344.098546041016
80.343216303603 137.338831288210
127.357159357804 217.704545910777
305.244815616496 521.786009600847
39.1175660524270 66.867634277653
136.940664796574 234.086606489871
284.873113957101 486.962587960856
124.518258216166 212.851723446438
25.5271670540776 43.6361829984233
242.214383816932 414.041681738344
211.385975475765 361.34354782182
218.833459078049 374.074289022306
317.647246882127 542.986746807054
139.809111794790 238.989934691949
24.3825642240801 41.6795969642394
251.293738015027 429.561945324833
148.042139521219 253.063486361058
92.0003822614175 157.265610703278
180.056430718109 307.788770458306
